Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","53993","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","54957","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","55833","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","56583","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","57184","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","57661","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","58070","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","58491","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","58984","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","59562","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","60207","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","60903","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","61623","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","62343","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","63069","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","63798","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","64488","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","65087","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","65559","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","65884","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","66077","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","66185","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","66277","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","66402","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","66576","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","66785","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","67011","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","1993","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","1979","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","1969","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","1967","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","1975","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","1992","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","2013","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","2034","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","2052","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2065","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","2074","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","2081","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","2086","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2090","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","2094","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","2097","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","2099","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","2101","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2102","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2104","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2106","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2107","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","509","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","518","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","527","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","537","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","548","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","558","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","568","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","579","","Official data"
